index,appid,name,numPlayer,totalTime,price,avgTime(h)PerP,avgCostPerHourPerPerson
11068,350610,Combat Cats,4,17,2.99,0.070833333,42.21176471
2556,329000,Data Hacker: Corruption,169,699,2.99,0.068934911,43.37424893
11452,236290,Cranky Cat,4,16,2.99,0.066666667,44.85
11468,281260,Desert Gunner,4,16,2.99,0.066666667,44.85
15728,631770,Pixplode,1,4,2.99,0.066666667,44.85
10102,405530,Veer,6,23,2.99,0.063888889,46.8
11094,404080,Murder,4,15,2.99,0.0625,47.84
7264,350780,MANOS,19,69,2.99,0.060526316,49.4
10726,311490,Spirit Run - Fire vs. Ice,5,18,2.99,0.06,49.83333333
7627,414500,Caribbean Odyssey,16,57,2.99,0.059375,50.35789474
11181,378570,Robo Miner,4,14,2.99,0.058333333,51.25714286
12846,654350,Cyber Utopia,2,7,2.99,0.058333333,51.25714286
7648,289380,Konung 3: Ties of the Dynasty,16,55,2.99,0.057291667,52.18909091
8777,368760,Playing History 3 - Vikings,10,33,2.99,0.055,54.36363636
9417,314370,boxlife,8,24,2.99,0.05,59.8
15908,671550,Brickochet,1,3,2.99,0.05,59.8
5378,357930,R.O.O.T.S,42,123,2.99,0.048809524,61.25853659
4744,260040,YOU DON'T KNOW JACK TELEVISION,58,157,2.99,0.045114943,66.27515924
7003,371880,Collider,21,55,2.99,0.043650794,68.49818182
9710,540870,Crewsaders,7,18,2.99,0.042857143,69.76666667
7324,368780,President for a Day - Corruption,19,48,2.99,0.042105263,71.0125
7166,302460,I Am Vegend,20,48,2.99,0.04,74.75
12118,602120,Molemen Must Die!,3,7,2.99,0.038888889,76.88571429
7038,302170,The Cameron Files: The Secret at Loch Ness,21,48,2.99,0.038095238,78.4875
3102,8330,Telltale Texas Hold'Em,126,284,2.99,0.037566138,79.59295775
6614,368770,President for a Day - Floodings,24,51,2.99,0.035416667,84.42352941
8707,375330,Butsbal,11,23,2.99,0.034848485,85.8
8120,413510,The Extinction,13,27,2.99,0.034615385,86.37777778
7628,246360,Perfection.,16,32,2.99,0.033333333,89.7
12088,382630,Austin High,3,6,2.99,0.033333333,89.7
8621,350510,HassleHeart,11,21,2.99,0.031818182,93.97142857
5506,358300,Major Stryker,39,67,2.99,0.028632479,104.4268657
2195,301700,Numba Deluxe,211,319,2.99,0.025197472,118.6626959
6885,397670,Run Run And Die,22,32,2.99,0.024242424,123.3375
10292,391100,Frizzy,6,8,2.99,0.022222222,134.55
6380,465050,Grey Phobia,27,33,2.99,0.02037037,146.7818182
9504,409170,Contract,8,9,2.99,0.01875,159.4666667
8729,550220,Charm Tale Quest,11,12,2.99,0.018181818,164.45
6068,375760,Volstead,30,31,2.99,0.017222222,173.6129032
11350,655760,Beast Mode: Night of the Werewolf,4,4,2.99,0.016666667,179.4
12634,395760,Decent Icons,2,2,2.99,0.016666667,179.4
12854,451540,Snakes on an Extradimensional Plane,2,2,2.99,0.016666667,179.4
14400,621700,Hellboy: Sword of Storms,1,1,2.99,0.016666667,179.4
14539,398020,Colony Assault,1,1,2.99,0.016666667,179.4
15519,340290,Dr.Green,1,1,2.99,0.016666667,179.4
5628,296180,Iron Storm,38,34,2.99,0.014912281,200.5058824
7229,612170,One Eyed Kutkh,19,16,2.99,0.014035088,213.0375
6126,302210,Curse: The Eye of Isis,30,18,2.99,0.01,299
10983,389970,Blues and Bullets - Digital Comic,5,3,2.99,0.01,299
4726,438790,Random Access Murder,59,35,2.99,0.009887006,302.4171429
9289,303880,TriBlaster,9,5,2.99,0.009259259,322.92
8008,369100,Predator Simulator,14,7,2.99,0.008333333,358.8
11570,583190,The Astonishing Game,4,2,2.99,0.008333333,358.8
13157,435080,Philia : the Sequel to Elansar,2,1,2.99,0.008333333,358.8
1797,301690,Cobi Treasure Deluxe,262,127,2.99,0.00807888,370.1007874
7501,376780,Sherlock Holmes Consulting Detective: The Case of the Tin Soldier,17,8,2.99,0.007843137,381.225
9674,570350,Entschuldigung,7,3,2.99,0.007142857,418.6
7030,431370,Diorama No.3 : The Marchland,21,7,2.99,0.005555556,538.2
11640,476450,So Much Blood,3,1,2.99,0.005555556,538.2
11253,467120,Rising Runner,4,1,2.99,0.004166667,717.6
11328,498360,Puzzle Nebula,4,1,2.99,0.004166667,717.6
11366,530290,The Planet of the Vicious Creatures,4,1,2.99,0.004166667,717.6
7054,324610,The Shopkeeper,21,5,2.99,0.003968254,753.48
9279,432500,Evertown,9,2,2.99,0.003703704,807.3
2913,44650,GT Power Expansion,139,26,2.99,0.003117506,959.1
4757,260020,YOU DON'T KNOW JACK SPORTS,58,10,2.99,0.002873563,1040.52
9673,398930,MacGuffin,7,1,2.99,0.002380952,1255.8
7599,360750,StarFence: Heroic Edition,17,2,2.99,0.001960784,1524.9
7204,355120,Pirates Deck,19,1,2.99,0.000877193,3408.6
7171,376790,Sherlock Holmes Consulting Detective: The Case of the Mystified Murderess,20,1,2.99,0.000833333,3588
2200,229660,Sonic and All-Stars Racing Transformed Metal Sonic DLC Pack,210,0,2.99,0,inf
3682,220823,Zombie Driver HD Apocalypse Pack,95,0,2.99,0,inf
4116,220824,Zombie Driver HD Tropical Race Rage,79,0,2.99,0,inf
4591,385510,Hero Siege - Wrath of Mevius,63,0,2.99,0,inf
4907,349740,Shelter 2 Soundtrack,54,0,2.99,0,inf
5895,494290,WARZONE,33,0,2.99,0,inf
6146,644760,Streetball VR,29,0,2.99,0,inf
6807,242630,"Crazy Machines 2: Invaders From Space, 2nd Wave DLC",23,0,2.99,0,inf
7772,541920,Help,15,0,2.99,0,inf
8208,511070,MANIC MINERS,13,0,2.99,0,inf
9029,372380,Warriors & Castles,9,0,2.99,0,inf
9164,667960,Viewpoints,9,0,2.99,0,inf
9309,666290,Virus Z,9,0,2.99,0,inf
9322,546550,Snowball!,9,0,2.99,0,inf
9403,573530,Isolation,8,0,2.99,0,inf
9460,416720,Toro,8,0,2.99,0,inf
9524,373120,Bernie Needs Love,8,0,2.99,0,inf
9597,402670,Space Thinger,8,0,2.99,0,inf
9705,395910,Get Rich or Die Gaming,7,0,2.99,0,inf
9824,357910,QuestEvent,7,0,2.99,0,inf
9972,511190,Graveyard Shift,7,0,2.99,0,inf
9976,399260,Alice's Mom's Rescue,7,0,2.99,0,inf
10017,370080,Breezeblox,6,0,2.99,0,inf
10168,527210,Janken Cards,6,0,2.99,0,inf
10186,518140,Lectrovolt II,6,0,2.99,0,inf
10379,365080,Unheard Screams - King Leopold II's Rule Over The Congo,6,0,2.99,0,inf
10477,523570,AcrossFlash,5,0,2.99,0,inf
10536,380560,Spandex Force: Champion Rising,5,0,2.99,0,inf
10627,524990,Microcosmum: survival of cells - Soundtrack,5,0,2.99,0,inf
10788,670370,Fallen Cube,5,0,2.99,0,inf
11164,353300,Rooftop Cop,4,0,2.99,0,inf
11196,521990,Galactic Storm,4,0,2.99,0,inf
11307,396610,Quantum Flux,4,0,2.99,0,inf
11343,455990,Smash Pixel Racing,4,0,2.99,0,inf
11569,394990,Habitus,4,0,2.99,0,inf
11609,513990,Happy Empire,4,0,2.99,0,inf
11642,645760,Heroic Dungeon,3,0,2.99,0,inf
11687,405050,Fill Up!,3,0,2.99,0,inf
11821,554170,Nightcap: Babymaker,3,0,2.99,0,inf
11837,410040,Hope in Hell,3,0,2.99,0,inf
11869,433490,Super Flippin' Phones,3,0,2.99,0,inf
11876,516000,Candy Thieves - Tale of Gnomes,3,0,2.99,0,inf
11894,527730,Bus Tycoon ND (Night and Day),3,0,2.99,0,inf
11946,318660,Crazy Chicken Tales,3,0,2.99,0,inf
12194,288730,Redneck Racers,3,0,2.99,0,inf
12213,620670,The Cursed Revolver,3,0,2.99,0,inf
12293,378350,Chromadrome 2,3,0,2.99,0,inf
12309,676760,Noise,3,0,2.99,0,inf
12385,552270,Primitive Road,3,0,2.99,0,inf
12449,578590,City Siege: Faction Island,2,0,2.99,0,inf
12475,304190,Bloonz Toonz,2,0,2.99,0,inf
12502,600690,TROID BLASTER,2,0,2.99,0,inf
12561,535270,Constricting Cubes,2,0,2.99,0,inf
12591,422020,Dark Days,2,0,2.99,0,inf
12599,656020,Beta Runner,2,0,2.99,0,inf
12637,511380,Pozzo Jello Crusade,2,0,2.99,0,inf
12663,500690,Secret Santa,2,0,2.99,0,inf
12680,628460,Lily of the Valley,2,0,2.99,0,inf
12738,599840,Planet RIX-13,2,0,2.99,0,inf
12776,550170,RPG Fighter League,2,0,2.99,0,inf
12793,582840,20something,2,0,2.99,0,inf
12801,488510,Dumb Chicken 2: One Way Out,2,0,2.99,0,inf
12857,424870,Threads of Destiny,2,0,2.99,0,inf
12869,671810,The Adventures of Capitano Navarro,2,0,2.99,0,inf
12962,387110,Shmup Love Boom,2,0,2.99,0,inf
13069,511500,Nanuleu,2,0,2.99,0,inf
13296,347930,Hatland Adventures,2,0,2.99,0,inf
13298,592240,Jupiteration,2,0,2.99,0,inf
13355,696190,Vacant,2,0,2.99,0,inf
13366,588050,"You, With Me - A Kinetic Novel",2,0,2.99,0,inf
13444,603810,A Girls Fabric Face,2,0,2.99,0,inf
13576,449160,Land it Rocket,1,0,2.99,0,inf
13587,438650,Gravity Compass,1,0,2.99,0,inf
13642,434700,FORGOTTEN BALL,1,0,2.99,0,inf
13671,382390,Discouraged Workers - Digital Art Book,1,0,2.99,0,inf
13712,572310,Street Warriors Online: Police & Bikers (Skin Pack),1,0,2.99,0,inf
13747,684870,Spiral Splatter,1,0,2.99,0,inf
13758,584020,Ghost In The Shell: Stand Alone Complex: Embarrassment,1,0,2.99,0,inf
13798,584022,Ghost In The Shell: Stand Alone Complex: Martial Law,1,0,2.99,0,inf
13881,614860,XAOC,1,0,2.99,0,inf
13935,636520,Gevaudan,1,0,2.99,0,inf
14012,549510,Robotpencil Presents: Art of Speed Painting,1,0,2.99,0,inf
14087,312410,Defense Zone,1,0,2.99,0,inf
14104,619870,Omegaland,1,0,2.99,0,inf
14115,696730,Deep Ones,1,0,2.99,0,inf
14153,603090,Dream Stone,1,0,2.99,0,inf
14183,394030,Trigonarium,1,0,2.99,0,inf
14441,666160,Fairyland: Manuscript,1,0,2.99,0,inf
14485,664870,Forgotten Faces,1,0,2.99,0,inf
14493,655790,Fly Simulator,1,0,2.99,0,inf
14500,497790,Ayumi: Enhanced Edition,1,0,2.99,0,inf
14501,620630,Civil War: 1865,1,0,2.99,0,inf
14519,357840,Zombie Camp: Last Survivor,1,0,2.99,0,inf
14529,435000,The Whisperer in Darkness,1,0,2.99,0,inf
14561,654820,Akin Vol 2,1,0,2.99,0,inf
14636,584023,Ghost In The Shell: Stand Alone Complex: Nuclear Power,1,0,2.99,0,inf
14664,663590,Foxfolk,1,0,2.99,0,inf
14671,584021,Ghost In The Shell: Stand Alone Complex: Reversal,1,0,2.99,0,inf
14702,546820,Pony World 2,1,0,2.99,0,inf
14724,585260,Antagonist,1,0,2.99,0,inf
14731,654710,Ashes,1,0,2.99,0,inf
14777,586990,Just VR Slingshot Target Practice,1,0,2.99,0,inf
14814,674800,Tailwind,1,0,2.99,0,inf
14837,448060,X-17,1,0,2.99,0,inf
14883,509440,God Simulator,1,0,2.99,0,inf
14910,521860,Lop Nor Zombie VR,1,0,2.99,0,inf
14943,680680,All Haze Eve,1,0,2.99,0,inf
14980,497280,Wrong Dimension - The One Dimensional Platformer,1,0,2.99,0,inf
14992,572130,Flock VR,1,0,2.99,0,inf
15009,695760,Girls and Dungeons,1,0,2.99,0,inf
15048,559300,Thunder Spheres,1,0,2.99,0,inf
15060,615680,Vagrant Hearts Zero,1,0,2.99,0,inf
15113,491210,LUMBERMANCER,1,0,2.99,0,inf
15114,667880,Dog Theatre,1,0,2.99,0,inf
15127,654250,Catacombs 1: Demon War,1,0,2.99,0,inf
15172,666320,Watergate Xtreme,1,0,2.99,0,inf
15178,675220,SoulFrost,1,0,2.99,0,inf
15179,432410,The Sacred Stone: A Story Adventure,1,0,2.99,0,inf
15217,572311,Street Warriors Online: Foolery Set (Skin Pack),1,0,2.99,0,inf
15311,557730,I Hate Santa,1,0,2.99,0,inf
15359,496940,Second Death,1,0,2.99,0,inf
15365,503680,The Seeker,1,0,2.99,0,inf
15374,584024,Ghost In The Shell: Stand Alone Complex: This Side Of Justice,1,0,2.99,0,inf
15399,681540,Escape From Space Shredder,1,0,2.99,0,inf
15490,414880,Robotpencil Presents: Process - Greyscale to Color,1,0,2.99,0,inf
15520,565930,The Royals: Together With Remembrance of Ourselves,1,0,2.99,0,inf
15609,652030,Tessa's Ark,1,0,2.99,0,inf
15622,584019,Ghost In The Shell: Stand Alone Complex: Fabricate Fog,1,0,2.99,0,inf
15735,403010,The Ultimate Showdown,1,0,2.99,0,inf
15736,584025,Ghost In The Shell: Stand Alone Complex: Endless Gig,1,0,2.99,0,inf
15777,673720,Police Adventure,1,0,2.99,0,inf
15797,396260,World's Fastest Pizza,1,0,2.99,0,inf
15883,523180,Doritos VR Battle,1,0,2.99,0,inf
15912,496630,Empty Horizons,1,0,2.99,0,inf
15143,337220,Guild Commander,1,0,3.24,0,inf
8262,311850,Zombie Solitaire,13,563,3.49,0.721794872,4.835168739
10890,501840,Don't Disturb,5,87,3.49,0.29,12.03448276
9351,572760,Holiday Bonus GOLD,8,10,3.49,0.020833333,167.52
14257,662210,Metal as Phuk,1,0,3.49,0,inf
13115,412660,Klang,2,44,3.74,0.366666667,10.2
15776,477910,Wanderer of Teandria,1,0,3.74,0,inf
13743,568640,Sketchbox,1,22,3.75,0.366666667,10.22727273
10293,581370,Drizzlepath: Glass,6,78,3.89,0.216666667,17.95384615
8579,302470,Battle Mages,11,647,3.99,0.98030303,4.070170015
12528,439650,THE LAST -NARUTO THE MOVIE-,2,116,3.99,0.966666667,4.127586207
14230,613400,SAKeRETSU,1,57,3.99,0.95,4.2
15563,449450,SPLIT BULLET,1,54,3.99,0.9,4.433333333
10424,473050,UnderWater Adventure,6,313,3.99,0.869444444,4.58913738
14048,640090,Zarya-1: Mystery on the Moon,1,52,3.99,0.866666667,4.603846154
12865,464410,BERSERK: The Golden Age Arc I - The Egg of the King,2,103,3.99,0.858333333,4.648543689
13421,495720,Intrude,2,103,3.99,0.858333333,4.648543689
5159,252910,Skyscraper Simulator,47,2394,3.99,0.84893617,4.7
9586,409070,Fist Slash: Of Ultimate Fury,8,406,3.99,0.845833333,4.717241379
7213,481870,Mini Thief,19,953,3.99,0.835964912,4.772927597
9916,317970,Dusk 12,7,351,3.99,0.835714286,4.774358974
9270,612110,Sweet fantasy,9,451,3.99,0.835185185,4.777383592
7860,394480,Ringies,15,749,3.99,0.832222222,4.794392523
10884,437100,My Night Job,5,248,3.99,0.826666667,4.826612903
7774,454160,Dark Fear,15,715,3.99,0.794444444,5.022377622
15665,416340,Viking Saga: New World,1,47,3.99,0.783333333,5.093617021
14904,365500,quadrant,1,46,3.99,0.766666667,5.204347826
6713,267670,Realms of Arkania 1 - Blade of Destiny Classic,24,1098,3.99,0.7625,5.232786885
5187,35070,Flora's Fruit Farm,46,2091,3.99,0.757608696,5.266571019
9020,332580,Mimpi,10,453,3.99,0.755,5.284768212
13727,529440,Behold the Kickmen,1,45,3.99,0.75,5.32
9008,312300,Heroes Rise: HeroFall,10,449,3.99,0.748333333,5.331848552
14093,663110,Sunrise survival,1,44,3.99,0.733333333,5.440909091
6653,270750,Realms of Arkania 2 - Star Trail Classic,24,1048,3.99,0.727777778,5.482442748
11728,367910,WAKFU - Book I: The Throne of Ice,3,131,3.99,0.727777778,5.482442748
9301,341820,Plush,9,383,3.99,0.709259259,5.625587467
11232,367950,WAKFU - Book III: Dragon Mountain,4,168,3.99,0.7,5.7
9112,405550,Jet Set Knights,9,367,3.99,0.67962963,5.870844687
12473,592730,Aerial Destruction,2,81,3.99,0.675,5.911111111
10908,490090,RWBY: Volume 1,5,197,3.99,0.656666667,6.076142132
11347,492470,RWBY: Volume 2,4,155,3.99,0.645833333,6.178064516
5387,575330,Oh...Sir! The Hollywood Roast,42,1617,3.99,0.641666667,6.218181818
10468,658750,Planet 2117,5,189,3.99,0.63,6.333333333
6284,270760,Realms of Arkania 3 - Shadows over Riva Classic,28,1039,3.99,0.618452381,6.451588065
12235,496640,Strange Night,3,105,3.99,0.583333333,6.84
8678,589900,Ghost in the Shell 2.0,11,370,3.99,0.560606061,7.117297297
14260,656630,Dead of Night,1,33,3.99,0.55,7.254545455
15340,560080,I may die!,1,33,3.99,0.55,7.254545455
11288,516840,The Tale of Doris and the Dragon - Episode 1,4,130,3.99,0.541666667,7.366153846
13001,499760,Redswood VR,2,65,3.99,0.541666667,7.366153846
7918,440330,Warhammer: Arcane Magic,15,485,3.99,0.538888889,7.404123711
13573,536430,The Revenge of Johnny Bonasera,1,32,3.99,0.533333333,7.48125
12326,522690,In Fear I Trust,3,95,3.99,0.527777778,7.56
11412,457810,Sky To Fly: Soulless Leviathan,4,124,3.99,0.516666667,7.722580645
11963,512750,One Giant Leap,3,93,3.99,0.516666667,7.722580645
8994,589880,Ghost in the Shell,10,305,3.99,0.508333333,7.849180328
13766,647980,Trojan Inc.,1,30,3.99,0.5,7.98
12464,558410,Cannonfire Concerto,2,59,3.99,0.491666667,8.115254237
9249,585840,Leaving Lyndow,9,265,3.99,0.490740741,8.130566038
7634,333540,Neocolonialism,16,464,3.99,0.483333333,8.255172414
5849,236970,Jack Keane 2 - The Fire Within,33,926,3.99,0.467676768,8.531533477
12900,499400,The Path of Greatest Resistance,2,56,3.99,0.466666667,8.55
8793,379600,Diner Mania,10,274,3.99,0.456666667,8.737226277
12474,517240,Machinations: Fog of War,2,51,3.99,0.425,9.388235294
4521,46380,Reign: Conflict of Nations,65,1642,3.99,0.421025641,9.476857491
4716,92220,GundeadliGne,59,1489,3.99,0.420621469,9.485963734
3720,46290,Theatre of War,94,2305,3.99,0.408687943,9.762950108
3627,257630,Blast Em!,98,2298,3.99,0.390816327,10.20939948
9068,467210,Evo Explores,9,202,3.99,0.374074074,10.66633663
5178,6600,Bullet Candy,46,1000,3.99,0.362318841,11.0124
12297,567200,Incorp Inc,3,60,3.99,0.333333333,11.97
6164,305070,FIST OF AWESOME,29,576,3.99,0.331034483,12.053125
5608,307920,Wildlife Park 2 - Farm World,38,735,3.99,0.322368421,12.37714286
4824,92200,Gundemonium Recollection,56,1082,3.99,0.32202381,12.39038817
12580,348000,Datswer,2,38,3.99,0.316666667,12.6
4958,92210,Hitogata Happa,52,971,3.99,0.311217949,12.82059732
9102,283490,Ihf Handball Challenge 12,9,160,3.99,0.296296296,13.46625
8063,392020,RFLEX,14,248,3.99,0.295238095,13.51451613
15498,635850,Sentience: The Android's Tale,1,17,3.99,0.283333333,14.08235294
9537,544530,Escape Bloody Mary,8,127,3.99,0.264583333,15.08031496
11667,367930,WAKFU - Book II: Ush,3,47,3.99,0.261111111,15.28085106
13021,529630,The Rabbit Hole,2,31,3.99,0.258333333,15.44516129
5471,305740,Pitiri 1977,40,600,3.99,0.25,15.96
5469,207730,Arena Wars 2,40,591,3.99,0.24625,16.20304569
8286,440020,bit Dungeon+,13,189,3.99,0.242307692,16.46666667
11276,543600,Monster Maze VR,4,55,3.99,0.229166667,17.41090909
7899,285350,Kingdom Elemental,15,206,3.99,0.228888889,17.43203883
13255,493380,ChessVR,2,27,3.99,0.225,17.73333333
4545,379640,Bloo Kid 2,64,860,3.99,0.223958333,17.81581395
7143,405650,Zero Reflex,20,264,3.99,0.22,18.13636364
10879,424060,The Glow,5,66,3.99,0.22,18.13636364
8480,350620,Sandmason,12,158,3.99,0.219444444,18.18227848
6041,94000,Dinner Date,31,403,3.99,0.216666667,18.41538462
9207,291070,Slip,9,117,3.99,0.216666667,18.41538462
3083,357470,An Alternative Reality: The Football Manager Documentary,127,1599,3.99,0.20984252,19.01425891
9813,403410,ARCADE GAME SERIES: Ms. PAC-MAN,7,88,3.99,0.20952381,19.04318182
15542,529280,TEOT - The End OF Tomorrow,1,12,3.99,0.2,19.95
12507,573550,GoalkeepVr,2,23,3.99,0.191666667,20.8173913
8164,444420,24 Hours 'til Rescue,13,149,3.99,0.191025641,20.88724832
3955,403430,ARCADE GAME SERIES: GALAGA,85,930,3.99,0.182352941,21.88064516
9827,352030,The World Named Fred,7,76,3.99,0.180952381,22.05
5002,301220,Legends of Persia,51,519,3.99,0.169607843,23.52485549
12112,448820,Planet in the Shadows,3,30,3.99,0.166666667,23.94
15245,709900,Deep Dark Fantasies,1,10,3.99,0.166666667,23.94
13206,467850,METAGAL,2,19,3.99,0.158333333,25.2
9766,336630,Crash And Burn Racing,7,61,3.99,0.145238095,27.47213115
8212,366990,Puzzle Station 15th Anniversary Retro Release,13,113,3.99,0.144871795,27.54159292
9570,589910,Ghost in the Shell: Individual Eleven,8,68,3.99,0.141666667,28.16470588
13452,378420,Jurassic Island: The Dinosaur Zoo,2,17,3.99,0.141666667,28.16470588
10566,519940,Kubz VR,5,40,3.99,0.133333333,29.925
14694,658050,Dragons' Twilight,1,8,3.99,0.133333333,29.925
14901,574920,SpaceJourney VR,1,8,3.99,0.133333333,29.925
15398,563130,The Cows Are Watching,1,8,3.99,0.133333333,29.925
9010,344270,InnerCube,10,73,3.99,0.121666667,32.79452055
7923,448530,Square's Route,15,98,3.99,0.108888889,36.64285714
5473,46350,Real Warfare,40,256,3.99,0.106666667,37.40625
13892,565980,Evertree Inn,1,6,3.99,0.1,39.9
12687,441110,Kick-Ass,2,11,3.99,0.091666667,43.52727273
5555,286380,Strata,39,206,3.99,0.088034188,45.32330097
10855,364130,Ride the Bullet,5,25,3.99,0.083333333,47.88
4123,394160,ARCADE GAME SERIES: PAC-MAN,79,384,3.99,0.081012658,49.2515625
9857,589930,Ghost In The Shell: Solid State Society,7,32,3.99,0.076190476,52.36875
9967,346920,Undead Shadows,7,29,3.99,0.069047619,57.7862069
8907,340130,Crazy Chicken - Invasion,10,41,3.99,0.068333333,58.3902439
14192,647020,Battle Royale Unrated Director's Cut,1,4,3.99,0.066666667,59.85
7346,289240,Perimeter: Emperor's Testament,19,73,3.99,0.064035088,62.30958904
10448,349280,Panda School Browser,5,19,3.99,0.063333333,63
5973,443530,Adam and Eve: The Game - Chapter 1,32,110,3.99,0.057291667,69.64363636
9078,348440,Quell Memento,9,30,3.99,0.055555556,71.82
13523,449310,Spunk and Moxie,2,6,3.99,0.05,79.8
7494,378590,Forest Warrior,18,48,3.99,0.044444444,89.775
11388,492510,RWBY: Volume 3,4,10,3.99,0.041666667,95.76
7195,293720,Dark Raid,19,41,3.99,0.035964912,110.9414634
6319,401420,Match 3 Revolution,28,53,3.99,0.031547619,126.4754717
4273,403400,ARCADE GAME SERIES: DIG DUG,73,129,3.99,0.029452055,135.4744186
4929,317380,War on Folvos,53,86,3.99,0.027044025,147.5372093
3962,391580,Egyptian Senet,84,123,3.99,0.024404762,163.4926829
9085,395920,Playing History - The Plague,9,13,3.99,0.024074074,165.7384615
4537,370310,Tompi Jones,64,92,3.99,0.023958333,166.5391304
5265,272990,GAUGE,44,57,3.99,0.021590909,184.8
10491,532740,CrazyFlies,5,6,3.99,0.02,199.5
15756,592330,Roomscale Coaster,1,1,3.99,0.016666667,239.4
12035,594750,Tiles,3,2,3.99,0.011111111,359.1
5294,459910,30 IMPOSSIBLE LEVELS,44,27,3.99,0.010227273,390.1333333
10691,569430,A Demon's Game - Episode 1,5,3,3.99,0.01,399
3205,447940,Brine,119,60,3.99,0.008403361,474.81
12504,360720,Soda Star,2,1,3.99,0.008333333,478.8
13353,685230,Aliens X,2,1,3.99,0.008333333,478.8
5625,391630,Necromonads,38,16,3.99,0.007017544,568.575
6238,366700,Breakout Invaders,29,10,3.99,0.005747126,694.26
10337,648260,Insane Road,6,2,3.99,0.005555556,718.2
11767,404270,All My Gods,3,1,3.99,0.005555556,718.2
6048,434150,Dark Night,31,7,3.99,0.003763441,1060.2
2733,44620,STCC II,153,33,3.99,0.003594771,1109.945455
2891,44660,The Retro Expansion,141,30,3.99,0.003546099,1125.18
10586,373820,Soccer Pinball Thrills,5,1,3.99,0.003333333,1197
10805,421630,A Study in Steampunk: Choice by Gaslight,5,1,3.99,0.003333333,1197
2962,44670,The WTCC 2010 Pack,135,25,3.99,0.00308642,1292.76
8380,373810,Hot Pinball Thrills,12,1,3.99,0.001388889,2872.8
5647,373670,Arkhelom 3D,37,1,3.99,0.00045045,8857.8
